"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
30661,"row9col17",0.540360087663,0.881180326649,0.923842631922,0.431199907724,"East",0.0,0.0
30662,"row9col18",0.51334208328,0.218439564482,0.923842631922,0.431199907724,"West",0.0,0.0
30663,"row9col17",0.487674979116,0.523758513682,0.694484341166,0.48665791672,"South",0.0,0.0
30664,"row10col17",0.46329123016,0.985076053666,0.36833423438,0.512325020884,"North",0.0,0.0
30665,"row9col17",0.440126668652,0.159994656121,0.36833423438,0.512325020884,"North",0.0,0.0
30666,"row8col17",0.418120335219,0.434343149857,0.36833423438,0.512325020884,"North",0.0,0.0
30667,"row7col17",0.397214318458,0.794103964847,0.38253870793,0.581879664781,"North",0.0,0.0
30668,"row6col17",0.377353602535,0.0419884605034,0.38253870793,0.581879664781,"North",0.0,0.0
30669,"row5col17",0.358485922409,0.134672328487,0.38253870793,0.581879664781,"West",0.0,0.0
30670,"row5col16",0.340561626288,0.549396674075,0.756569780407,0.641514077591,"South",0.0,0.0
30671,"row6col16",0.323533544974,0.705753245035,0.526971056329,0.659438373712,"North",0.0,0.0
30672,"row5col16",0.307356867725,0.899198942153,0.40027116784,0.676466455026,"West",0.0,0.0
30673,"row5col15",0.291989024339,0.0377241348679,0.40027116784,0.676466455026,"West",0.0,0.0
30674,"row5col14",0.277389573122,0.88119472904,0.526162511083,0.708010975661,"West",0.0,0.0
30675,"row5col13",0.263520094466,0.507062000334,0.604706216334,0.722610426878,"North",0.0,0.0
30676,"row4col13",0.250344089742,0.832238643486,0.688060289119,0.736479905534,"North",0.0,0.0
30677,"row3col13",0.237826885255,0.0731072817964,0.688060289119,0.736479905534,"East",0.0,0.0
30678,"row3col14",0.225935540993,0.194963525411,0.688060289119,0.736479905534,"East",0.0,0.0
30679,"row3col15",0.214638763943,0.79081215672,0.989391957412,0.774064459007,"West",0.0,0.0
30680,"row3col14",0.203906825746,0.842404468837,0.658747809196,0.785361236057,"East",0.0,0.0
30681,"row3col15",0.193711484459,0.345033935189,0.617552948771,0.796093174254,"North",1.0,0.193711484459
30682,"row18col1",0.95,0.0213111111687,-1.0,-1,"North",0.0,0.0
30683,"row17col1",0.9025,0.679505316635,-1.0,-1,"East",0.0,0.0
30684,"row17col2",0.857375,0.184003758475,-1.0,-1,"North",0.0,0.0
30685,"row16col2",0.81450625,0.670510147045,-1.0,-1,"North",0.0,0.0
30686,"row15col2",0.7737809375,0.160967179724,-1.0,-1,"North",0.0,0.0
30687,"row14col2",0.735091890625,0.813628815783,0.971060634466,0.2262190625,"North",0.0,0.0
30688,"row14col2",0.698337296094,0.0046682897594,0.971060634466,0.2262190625,"East",0.0,0.0
30689,"row14col3",0.663420431289,0.305948503811,0.971060634466,0.2262190625,"East",0.0,0.0
30690,"row14col4",0.630249409725,0.506927887077,0.971060634466,0.2262190625,"East",0.0,0.0
30691,"row14col5",0.598736939238,0.0529867217585,0.971060634466,0.2262190625,"North",0.0,0.0
30692,"row13col5",0.568800092276,0.896744326365,0.855416191852,0.401263060762,"East",0.0,0.0
30693,"row13col6",0.540360087663,0.301215932779,0.855416191852,0.401263060762,"North",0.0,0.0
30694,"row12col6",0.51334208328,0.639768149998,0.23315996551,0.459639912337,"North",0.0,0.0
30695,"row11col6",0.487674979116,0.0203530314752,0.23315996551,0.459639912337,"North",0.0,0.0
30696,"row10col6",0.46329123016,0.343735127781,0.23315996551,0.459639912337,"North",0.0,0.0
30697,"row9col6",0.440126668652,0.858332788722,0.963849362839,0.53670876984,"North",0.0,0.0
30698,"row8col6",0.418120335219,0.374660597927,0.963849362839,0.53670876984,"North",0.0,0.0
30699,"row7col6",0.397214318458,0.699406923892,0.264560093398,0.581879664781,"North",0.0,0.0
30700,"row6col6",0.377353602535,0.228090597169,0.264560093398,0.581879664781,"North",0.0,0.0
30701,"row5col6",0.358485922409,0.231272224339,0.264560093398,0.581879664781,"East",0.0,0.0
30702,"row5col7",0.340561626288,0.894371444698,0.0732217942624,0.641514077591,"East",0.0,0.0
30703,"row5col8",0.323533544974,0.76943251074,0.961561832005,0.659438373712,"West",0.0,0.0
30704,"row5col7",0.307356867725,0.409481332421,0.208321762897,0.676466455026,"East",0.0,0.0
30705,"row5col8",0.291989024339,0.371061063721,0.175531389402,0.692643132275,"East",0.0,0.0
30706,"row5col9",0.277389573122,0.907404003645,0.959820511717,0.708010975661,"West",0.0,0.0
30707,"row5col8",0.263520094466,0.449293061538,0.108703371508,0.722610426878,"East",0.0,0.0
30708,"row5col9",0.250344089742,0.560279572828,0.2726333753,0.736479905534,"East",0.0,0.0
30709,"row5col10",0.237826885255,0.0865020634019,0.2726333753,0.736479905534,"East",0.0,0.0
30710,"row5col11",0.225935540993,0.0715230311454,0.2726333753,0.736479905534,"East",0.0,0.0
30711,"row5col12",0.214638763943,0.273794468119,0.42140113542,0.774064459007,"East",0.0,0.0
30712,"row5col13",0.203906825746,3.31312435339e-05,0.42140113542,0.774064459007,"North",0.0,0.0
30713,"row4col13",0.193711484459,0.0231401118566,0.42140113542,0.774064459007,"North",0.0,0.0
30714,"row3col13",0.184025910236,0.521421126607,0.500954804646,0.806288515541,"East",0.0,0.0
30715,"row3col14",0.174824614724,0.862729705849,0.782055976245,0.815974089764,"East",0.0,0.0
30716,"row3col15",0.166083383988,0.817120260642,0.503839760883,0.825175385276,"North",1.0,0.166083383988
30717,"row6col19",0.95,0.729757489079,-1.0,-1,"West",0.0,0.0
30718,"row6col18",0.9025,0.469314855384,-1.0,-1,"West",0.0,0.0
30719,"row6col17",0.857375,0.620179502242,-1.0,-1,"North",0.0,0.0
30720,"row5col17",0.81450625,0.488580891197,-1.0,-1,"West",0.0,0.0
30721,"row5col16",0.7737809375,0.0552044061516,-1.0,-1,"West",0.0,0.0
30722,"row5col15",0.735091890625,0.182742866477,-1.0,-1,"West",0.0,0.0
30723,"row5col14",0.698337296094,0.334118398464,-1.0,-1,"West",0.0,0.0
30724,"row5col13",0.663420431289,0.753613025106,0.997318665048,0.301662703906,"North",0.0,0.0
30725,"row4col13",0.630249409725,0.758115843567,0.464961209203,0.336579568711,"East",0.0,0.0
30726,"row4col13",0.598736939238,0.317512096426,0.464961209203,0.336579568711,"North",0.0,0.0
30727,"row3col13",0.568800092276,0.886145268942,0.488150987515,0.401263060762,"West",0.0,0.0
30728,"row3col13",0.540360087663,0.638595078649,0.347145430476,0.431199907724,"East",0.0,0.0
30729,"row3col14",0.51334208328,0.285171457828,0.347145430476,0.431199907724,"East",0.0,0.0
30730,"row3col15",0.487674979116,0.924789103826,0.850103663646,0.48665791672,"South",0.0,0.0
30731,"row3col15",0.46329123016,0.823136597732,0.0763636987175,0.512325020884,"North",1.0,0.46329123016
30732,"row2col2",0.95,0.67985143607,-1.0,-1,"South",0.0,0.0
30733,"row3col2",0.9025,0.626473485955,-1.0,-1,"East",0.0,0.0
30734,"row3col3",0.857375,0.379539090208,-1.0,-1,"East",0.0,0.0
30735,"row3col4",0.81450625,0.308685276178,-1.0,-1,"East",0.0,0.0
30736,"row3col5",0.7737809375,0.19702903517,-1.0,-1,"South",0.0,0.0
30737,"row4col5",0.735091890625,0.0660310677318,-1.0,-1,"South",0.0,0.0
30738,"row5col5",0.698337296094,0.33060457931,-1.0,-1,"East",0.0,0.0
30739,"row5col6",0.663420431289,0.977518490761,0.0335864382549,0.301662703906,"East",0.0,0.0
30740,"row5col7",0.630249409725,0.858067879045,0.70891547556,0.336579568711,"North",0.0,0.0
30741,"row5col7",0.598736939238,0.0908621296751,0.70891547556,0.336579568711,"East",0.0,0.0
30742,"row5col8",0.568800092276,0.589096068428,0.70891547556,0.336579568711,"East",0.0,0.0
30743,"row5col9",0.540360087663,0.987906363478,0.583924046465,0.431199907724,"South",0.0,0.0
30744,"row6col9",0.51334208328,0.141243290665,0.583924046465,0.431199907724,"East",0.0,0.0
30745,"row6col10",0.487674979116,0.24521293319,0.583924046465,0.431199907724,"North",0.0,0.0
30746,"row5col10",0.46329123016,0.826230776311,0.762510300769,0.512325020884,"South",0.0,0.0
30747,"row6col10",0.440126668652,0.489698789518,0.344014510764,0.53670876984,"North",0.0,0.0
30748,"row5col10",0.418120335219,0.181035311848,0.344014510764,0.53670876984,"East",0.0,0.0
30749,"row5col11",0.397214318458,0.77228658613,0.29281365531,0.581879664781,"East",0.0,0.0
30750,"row5col12",0.377353602535,0.289147642812,0.29281365531,0.581879664781,"East",0.0,0.0
30751,"row5col13",0.358485922409,0.972756548693,0.216190250062,0.622646397465,"North",0.0,0.0
30752,"row4col13",0.340561626288,0.0704777901611,0.216190250062,0.622646397465,"North",0.0,0.0
30753,"row3col13",0.323533544974,0.413264164358,0.384762078656,0.659438373712,"East",0.0,0.0
30754,"row3col14",0.307356867725,0.454190184693,0.862538181415,0.676466455026,"South",0.0,0.0
30755,"row3col14",0.291989024339,0.428925263569,0.939512935385,0.692643132275,"North",0.0,0.0
30756,"row2col14",0.277389573122,0.853176354812,0.714812570739,0.708010975661,"North",0.0,0.0
30757,"row1col14",0.263520094466,0.0983477840739,0.714812570739,0.708010975661,"South",0.0,0.0
30758,"row2col14",0.250344089742,0.781131948461,0.164697504319,0.736479905534,"East",1.0,0.250344089742
30759,"row5col18",0.95,0.958769213275,-1.0,-1,"West",0.0,0.0
30760,"row5col17",0.9025,0.843150203328,-1.0,-1,"West",0.0,0.0
30761,"row5col16",0.857375,0.325872757163,-1.0,-1,"West",0.0,0.0
30762,"row5col15",0.81450625,0.591349971393,-1.0,-1,"West",0.0,0.0
30763,"row5col14",0.7737809375,0.799936162288,-1.0,-1,"West",0.0,0.0
30764,"row5col13",0.735091890625,0.0100688479339,-1.0,-1,"North",0.0,0.0
30765,"row4col13",0.698337296094,0.313421613237,-1.0,-1,"North",0.0,0.0
30766,"row3col13",0.663420431289,0.0148151297453,-1.0,-1,"East",0.0,0.0
30767,"row3col14",0.630249409725,0.206066606641,-1.0,-1,"East",0.0,0.0
30768,"row3col15",0.598736939238,0.406573919387,-1.0,-1,"North",1.0,0.598736939238
30769,"row18col10",0.95,0.16062556237,-1.0,-1,"West",0.0,0.0
30770,"row18col9",0.9025,0.938852403124,-1.0,-1,"West",0.0,0.0
30771,"row18col8",0.857375,0.11880782451,-1.0,-1,"West",0.0,0.0
30772,"row18col7",0.81450625,0.584699035129,-1.0,-1,"North",0.0,0.0
30773,"row17col7",0.7737809375,0.12667555814,-1.0,-1,"North",0.0,0.0
30774,"row16col7",0.735091890625,0.51883072452,-1.0,-1,"North",0.0,0.0
30775,"row15col7",0.698337296094,0.413670828067,-1.0,-1,"West",0.0,0.0
30776,"row15col6",0.663420431289,0.0869505306348,-1.0,-1,"North",0.0,0.0
30777,"row14col6",0.630249409725,0.848291581818,0.574118842631,0.336579568711,"West",0.0,0.0
30778,"row14col5",0.598736939238,0.699767310286,0.271294816827,0.369750590275,"North",0.0,0.0
30779,"row13col5",0.568800092276,0.887482130769,0.349674938774,0.401263060762,"East",0.0,0.0
30780,"row13col6",0.540360087663,0.872024247642,0.975891880771,0.431199907724,"West",0.0,0.0
30781,"row13col5",0.51334208328,0.272081402563,0.975891880771,0.431199907724,"East",0.0,0.0
30782,"row13col6",0.487674979116,0.0227697418978,0.975891880771,0.431199907724,"North",0.0,0.0
30783,"row12col6",0.46329123016,0.552209559672,0.419899013385,0.512325020884,"North",0.0,0.0
30784,"row11col6",0.440126668652,0.206148903349,0.419899013385,0.512325020884,"North",0.0,0.0
30785,"row10col6",0.418120335219,0.292480689699,0.419899013385,0.512325020884,"North",0.0,0.0
30786,"row9col6",0.397214318458,0.4233395443,0.135246654384,0.581879664781,"North",0.0,0.0
30787,"row8col6",0.377353602535,0.0617926168005,0.135246654384,0.581879664781,"North",0.0,0.0
30788,"row7col6",0.358485922409,0.488065979967,0.505139368363,0.622646397465,"North",0.0,0.0
30789,"row6col6",0.340561626288,0.737018449348,0.0052474990104,0.641514077591,"North",0.0,0.0
30790,"row5col6",0.323533544974,0.0925099343599,0.0052474990104,0.641514077591,"East",0.0,0.0
30791,"row5col7",0.307356867725,0.210323607794,0.0052474990104,0.641514077591,"East",0.0,0.0
30792,"row5col8",0.291989024339,0.521483695673,0.39685341636,0.692643132275,"East",0.0,0.0
30793,"row5col9",0.277389573122,0.469546810682,0.566340113433,0.708010975661,"East",0.0,0.0
30794,"row5col10",0.263520094466,0.250360466857,0.566340113433,0.708010975661,"East",0.0,0.0
30795,"row5col11",0.250344089742,0.699581838605,0.00526378354984,0.736479905534,"East",0.0,0.0
30796,"row5col12",0.237826885255,0.0603314134294,0.00526378354984,0.736479905534,"East",0.0,0.0
30797,"row5col13",0.225935540993,0.17383715514,0.00526378354984,0.736479905534,"North",0.0,0.0
30798,"row4col13",0.214638763943,0.406147735701,0.657677102252,0.774064459007,"North",0.0,0.0
30799,"row3col13",0.203906825746,0.708930468179,0.511471923841,0.785361236057,"East",0.0,0.0
30800,"row3col14",0.193711484459,0.232554283166,0.885418946408,0.796093174254,"East",0.0,0.0
30801,"row3col15",0.184025910236,0.55059689877,0.927303633006,0.806288515541,"East",0.0,0.0
30802,"row3col16",0.174824614724,0.464770279114,0.577422542851,0.815974089764,"West",0.0,0.0
30803,"row3col15",0.166083383988,0.103414907046,0.577422542851,0.815974089764,"North",1.0,0.166083383988
30804,"row19col3",0.95,0.975811051822,-1.0,-1,"North",0.0,0.0
30805,"row18col3",0.9025,0.940349913768,-1.0,-1,"North",0.0,0.0
30806,"row17col3",0.857375,0.685466387218,-1.0,-1,"West",0.0,0.0
30807,"row17col2",0.81450625,0.568846243138,-1.0,-1,"North",0.0,0.0
30808,"row16col2",0.7737809375,0.19264439925,-1.0,-1,"North",0.0,0.0
30809,"row15col2",0.735091890625,0.0880958952347,-1.0,-1,"North",0.0,0.0
30810,"row14col2",0.698337296094,0.370783926698,-1.0,-1,"East",0.0,0.0
30811,"row14col3",0.663420431289,0.117900316926,-1.0,-1,"East",0.0,0.0
30812,"row14col4",0.630249409725,0.703298194692,0.127097648378,0.336579568711,"East",0.0,0.0
30813,"row14col5",0.598736939238,0.0903481737714,0.127097648378,0.336579568711,"North",0.0,0.0
30814,"row13col5",0.568800092276,0.367143240936,0.127097648378,0.336579568711,"East",0.0,0.0
30815,"row13col6",0.540360087663,0.855068658675,0.991883867923,0.431199907724,"South",0.0,0.0
30816,"row14col6",0.51334208328,0.0203352798053,0.991883867923,0.431199907724,"North",0.0,0.0
30817,"row13col6",0.487674979116,0.456127797925,0.991883867923,0.431199907724,"North",0.0,0.0
30818,"row12col6",0.46329123016,0.708452653852,0.286908071755,0.512325020884,"North",0.0,0.0
30819,"row11col6",0.440126668652,0.182363785289,0.286908071755,0.512325020884,"North",0.0,0.0
30820,"row10col6",0.418120335219,0.0529945538806,0.286908071755,0.512325020884,"North",0.0,0.0
30821,"row9col6",0.397214318458,0.833383431358,0.983733325549,0.581879664781,"West",0.0,0.0
30822,"row9col5",0.377353602535,0.854631242586,0.14682429723,0.602785681542,"East",0.0,0.0
30823,"row9col6",0.358485922409,0.112676994102,0.14682429723,0.602785681542,"North",0.0,0.0
30824,"row8col6",0.340561626288,0.649027453088,0.26231646163,0.641514077591,"North",0.0,0.0
30825,"row7col6",0.323533544974,0.948301220596,0.918384707332,0.659438373712,"West",0.0,0.0
30826,"row7col5",0.307356867725,0.428695303831,0.472610544237,0.676466455026,"East",0.0,0.0
30827,"row7col6",0.291989024339,0.180742069272,0.472610544237,0.676466455026,"North",0.0,0.0
30828,"row6col6",0.277389573122,0.93484395689,0.455802595994,0.708010975661,"North",0.0,0.0
30829,"row5col6",0.263520094466,0.678884426218,0.0773527062792,0.722610426878,"East",0.0,0.0
30830,"row5col7",0.250344089742,0.489199120057,0.388424262878,0.736479905534,"East",0.0,0.0
30831,"row5col8",0.237826885255,0.769285782148,0.29428182182,0.749655910258,"East",0.0,0.0
30832,"row5col9",0.225935540993,0.536847818068,0.51913609648,0.762173114745,"East",0.0,0.0
30833,"row5col10",0.214638763943,0.445393967474,0.909968413571,0.774064459007,"West",0.0,0.0
30834,"row5col9",0.203906825746,0.945400993815,0.413998969398,0.785361236057,"East",0.0,0.0
30835,"row5col10",0.193711484459,0.931529934476,0.705392316189,0.796093174254,"East",0.0,0.0
30836,"row5col11",0.184025910236,0.716248472641,0.399160172651,0.806288515541,"East",0.0,0.0
30837,"row5col12",0.174824614724,0.442547811974,0.830593559006,0.815974089764,"West",0.0,0.0
30838,"row5col11",0.166083383988,0.209602687968,0.294966197857,0.825175385276,"East",0.0,0.0
30839,"row5col12",0.157779214788,0.431535899808,0.575761984259,0.833916616012,"East",0.0,0.0
30840,"row5col13",0.149890254049,0.696672715474,0.129341312005,0.842220785212,"North",0.0,0.0
30841,"row4col13",0.142395741346,0.0012231781858,0.129341312005,0.842220785212,"North",0.0,0.0
30842,"row3col13",0.135275954279,0.7743119888,0.969393363862,0.857604258654,"East",0.0,0.0
30843,"row3col14",0.128512156565,0.928037701043,0.171265108791,0.864724045721,"East",0.0,0.0
30844,"row3col15",0.122086548737,0.388108924726,0.263398920592,0.871487843435,"North",1.0,0.122086548737
30845,"row12col16",0.95,0.161594069188,-1.0,-1,"East",0.0,0.0
30846,"row12col17",0.9025,0.832036177888,-1.0,-1,"North",0.0,0.0
30847,"row11col17",0.857375,0.438328563318,-1.0,-1,"North",0.0,0.0
30848,"row10col17",0.81450625,0.519272268883,-1.0,-1,"North",0.0,0.0
30849,"row9col17",0.7737809375,0.0699813460068,-1.0,-1,"North",0.0,0.0
30850,"row8col17",0.735091890625,0.744982943387,-1.0,-1,"North",0.0,0.0
30851,"row7col17",0.698337296094,0.553394607364,-1.0,-1,"North",0.0,0.0
30852,"row6col17",0.663420431289,0.187723608777,-1.0,-1,"North",0.0,0.0
30853,"row5col17",0.630249409725,0.809423260352,0.407731580196,0.336579568711,"South",0.0,0.0
30854,"row6col17",0.598736939238,0.14252569521,0.407731580196,0.336579568711,"North",0.0,0.0
30855,"row5col17",0.568800092276,0.140429596907,0.407731580196,0.336579568711,"West",0.0,0.0
30856,"row5col16",0.540360087663,0.112048328661,0.407731580196,0.336579568711,"West",0.0,0.0
30857,"row5col15",0.51334208328,0.255547255075,0.407731580196,0.336579568711,"West",0.0,0.0
30858,"row5col14",0.487674979116,0.331661432643,0.407731580196,0.336579568711,"West",0.0,0.0
30859,"row5col13",0.46329123016,0.169633598864,0.407731580196,0.336579568711,"North",0.0,0.0
30860,"row4col13",0.440126668652,0.334194421785,0.407731580196,0.336579568711,"North",0.0,0.0
30861,"row3col13",0.418120335219,0.113387513365,0.407731580196,0.336579568711,"East",0.0,0.0
30862,"row3col14",0.397214318458,0.463799581518,0.209758413121,0.581879664781,"East",0.0,0.0
30863,"row3col15",0.377353602535,0.356128297905,0.209758413121,0.581879664781,"North",1.0,0.377353602535
30864,"row6col6",0.95,0.645862861858,-1.0,-1,"North",0.0,0.0
30865,"row5col6",0.9025,0.646300834297,-1.0,-1,"East",0.0,0.0
30866,"row5col7",0.857375,0.315161826121,-1.0,-1,"East",0.0,0.0
30867,"row5col8",0.81450625,0.635197629026,-1.0,-1,"East",0.0,0.0
30868,"row5col9",0.7737809375,0.17175252234,-1.0,-1,"East",0.0,0.0
30869,"row5col10",0.735091890625,0.998604915979,0.253300605367,0.2262190625,"West",0.0,0.0
30870,"row5col9",0.698337296094,0.88246059976,0.204385781449,0.264908109375,"East",0.0,0.0
30871,"row5col10",0.663420431289,0.528616854462,0.204385781449,0.264908109375,"East",0.0,0.0
30872,"row5col11",0.630249409725,0.563131788191,0.204385781449,0.264908109375,"East",0.0,0.0
30873,"row5col12",0.598736939238,0.137681276901,0.204385781449,0.264908109375,"East",0.0,0.0
30874,"row5col13",0.568800092276,0.00101335891396,0.204385781449,0.264908109375,"North",0.0,0.0
30875,"row4col13",0.540360087663,0.960734282083,0.460515672675,0.431199907724,"South",0.0,0.0
30876,"row5col13",0.51334208328,0.898790477727,0.465277098232,0.459639912337,"South",0.0,0.0
30877,"row6col13",0.487674979116,0.220185838018,0.465277098232,0.459639912337,"North",0.0,0.0
30878,"row5col13",0.46329123016,0.0798468230965,0.465277098232,0.459639912337,"North",0.0,0.0
30879,"row4col13",0.440126668652,0.574497501337,0.526851583519,0.53670876984,"North",0.0,0.0
30880,"row3col13",0.418120335219,0.584024233785,0.390201033522,0.559873331348,"East",0.0,0.0
